oneplus7pro 6.mp4_140.jpg,2166.8743,907.5367,-312.91098,2177.3855,887.4813,-376.56873,2180.1301,886.6135,-377.28256,2182.6665,885.92413,-377.08127,2177.6802,887.94836,-295.26904,2180.3223,887.3276,-295.81775,2182.785,886.4777,-296.1301,2209.0266,890.1776,-532.39703,2209.1553,889.76215,-161.20297,2174.2144,923.181,-351.958,2174.4575,923.73975,-248.73767,2234.5596,984.3719,-691.9845,2256.7615,968.26556,133.07953,2196.3618,1099.9442,-809.36786,2241.448,1089.9232,275.12872,2087.0754,1175.4963,-767.7432,2221.8738,1193.775,151.56181,2062.4714,1196.4153,-839.6009,2224.6096,1214.5721,142.2995,2059.478,1184.7942,-820.36743,2200.4282,1213.8722,74.013054,2066.4822,1179.3917,-753.1091,2201.2544,1204.8358,114.066414,2240.223,1234.3658,-237.46793,2238.7646,1229.846,237.31584,2276.27,1388.6604,-19.317844,2206.7358,1366.4331,533.4703,2398.4446,1565.396,173.67152,2136.8167,1544.1501,850.61755,2433.7761,1598.4896,176.46117,2136.2917,1587.209,873.8072,2313.7302,1616.5828,-68.81885,2053.0386,1566.8593,739.062
oneplus7pro 6.mp4_141.jpg,2163.7466,900.9409,-406.71506,2175.182,886.6397,-469.35202,2176.2861,887.16754,-470.20847,2176.766,887.73486,-469.9706,2176.34,886.1247,-401.76434,2178.0654,886.2464,-402.40555,2179.0464,886.11053,-402.78485,2195.9885,895.37366,-612.2544,2197.9446,893.29376,-304.0371,2168.3955,918.24384,-440.0036,2168.766,917.98413,-355.2158,2218.4788,996.475,-766.6846,2227.0715,978.6318,-22.295969,2179.0027,1109.4344,-908.2683,2200.7603,1101.5923,102.71024,2094.2412,1183.4559,-955.2847,2216.574,1222.7273,-41.917328,2065.211,1204.7191,-1044.5516,2213.9294,1250.0845,-67.35365,2059.5247,1195.9037,-1036.25,2195.6626,1254.2292,-140.24197,2069.0674,1191.0388,-947.95306,2194.866,1244.2551,-81.50397,2226.1716,1273.4321,-223.32353,2215.1433,1254.0831,223.10367,2264.8848,1409.4247,252.44041,2181.7026,1373.3269,625.44055,2387.4048,1553.9825,539.10077,2131.205,1536.5437,1045.7152,2423.8074,1581.707,551.49286,2139.9907,1582.7932,1081.5684,2313.134,1624.9608,323.86658,2034.6458,1575.8148,964.5986
oneplus7pro 6.mp4_204.jpg,1940.7665,856.3104,-541.4409,1953.4937,840.42883,-515.18915,1962.4175,840.4592,-515.83057,1971.9368,840.4058,-515.626,1934.5339,840.68604,-489.79236,1929.1129,840.54504,-490.33688,1923.7001,840.2321,-490.612,1983.6008,850.95557,-329.325,1921.8892,847.6163,-213.34491,1955.9731,874.93964,-466.75806,1933.4463,873.77,-437.63327,2041.0183,959.9617,-307.89172,1877.0889,953.1599,7.88108,2049.6934,1082.2994,-474.70102,1854.746,1078.3949,-60.36268,1979.9348,1172.8083,-812.11395,1848.6107,1190.1967,-418.89474,1972.053,1215.2623,-921.4577,1851.523,1218.7812,-508.23795,1946.8966,1202.9407,-949.01324,1858.3823,1214.6346,-561.9388,1943.0996,1191.0695,-827.6161,1859.642,1204.8726,-454.17508,1990.939,1247.6237,-81.94725,1894.0969,1247.8351,81.65212,2007.4677,1393.4037,26.404829,1892.5385,1412.9192,89.85134,2034.2532,1541.4583,450.77524,1877.4606,1605.7284,237.4182,2044.8512,1556.525,476.65378,1887.9849,1640.0089,239.131,1998.8818,1612.1753,235.19656,1834.1542,1654.4224,-27.06029
oneplus7pro 6.mp4_205.jpg,1938.1194,854.58746,-641.9817,1946.8806,834.978,-608.41705,1956.2324,835.4194,-609.1556,1964.9403,836.32874,-608.9452,1930.0591,836.5653,-588.41797,1925.331,837.49146,-589.01416,1920.6016,838.3421,-589.33435,1977.922,849.5696,-387.25494,1916.5813,847.89215,-295.92633,1953.7513,878.3639,-552.9083,1930.2681,876.22595,-531.461,2030.8555,958.6298,-342.21652,1868.4402,953.6479,-48.977493,2046.3345,1079.3773,-476.61053,1845.9126,1079.769,-112.45774,1974.9539,1184.456,-825.4719,1852.8004,1178.3553,-479.9214,1970.8882,1226.9033,-939.2424,1849.1512,1216.4203,-577.5548,1943.8793,1215.5266,-968.33954,1856.4825,1214.8116,-628.5195,1940.4646,1202.0007,-841.0449,1859.4618,1201.5254,-514.396,1990.3324,1260.8685,-78.3679,1885.7875,1255.9839,78.03436,2003.5557,1406.1271,52.25881,1892.0627,1424.1888,149.38579,2036.0541,1531.8545,601.85767,1877.2935,1610.4297,413.21252,2045.6593,1543.4496,641.41034,1890.9003,1636.1349,427.33395,2010.775,1611.5916,397.6168,1828.9838,1670.7057,154.43454
oneplus7pro 6.mp4_206.jpg,1925.7333,848.3008,-629.14856,1938.5387,829.7778,-606.0194,1946.1671,830.7657,-606.6288,1955.3595,831.4318,-606.5074,1915.8558,830.50275,-584.8422,1909.1183,831.3706,-585.3539,1903.882,832.8105,-585.58215,1967.5898,841.5134,-421.73938,1897.2197,843.19434,-325.1928,1943.7172,868.54095,-553.82446,1912.9783,867.83167,-529.99695,2026.6406,954.3388,-374.33167,1857.0763,959.86224,-67.2771,2035.494,1095.8127,-483.87662,1831.5409,1105.687,-23.758179,1984.2389,1206.726,-780.90533,1830.7473,1220.8881,-273.7114,1975.2706,1244.9889,-884.69476,1833.4268,1256.8947,-342.81158,1957.2402,1233.6375,-910.9761,1838.9996,1255.794,-406.76263,1954.7378,1220.096,-795.27405,1841.3165,1241.6621,-309.1547,1981.9441,1234.8319,-74.057434,1883.091,1234.4541,73.84803,1996.6108,1406.6923,113.301155,1873.9291,1421.3729,89.7311,2041.6615,1542.5963,624.49744,1878.9194,1610.8168,274.6351,2050.6995,1554.7897,659.99445,1893.0688,1641.6635,280.48386,2020.0884,1609.1045,430.87408,1842.3489,1663.3162,3.0608318
oneplus7pro 6.mp4_207.jpg,1909.1812,843.7926,-578.25433,1919.4218,824.43335,-555.3122,1929.0923,822.9717,-556.17334,1936.9323,821.85376,-555.91,1899.0631,826.9484,-527.49744,1891.0217,827.8936,-528.2454,1884.6741,828.40826,-528.68225,1956.7909,830.26666,-366.53738,1889.5576,832.81537,-241.24014,1928.8523,864.33276,-498.94702,1900.7997,863.25885,-467.8657,2012.507,957.7723,-333.06635,1845.5963,947.44055,12.925001,2028.65,1089.5527,-357.60303,1817.9004,1090.1869,17.878288,1996.0366,1207.9094,-545.4735,1819.6993,1221.4369,-337.85077,1984.9954,1246.1274,-633.5743,1816.689,1266.0953,-432.04257,1962.0891,1237.5945,-672.6554,1828.2777,1258.994,-495.48856,1960.0289,1223.9486,-560.8184,1830.553,1241.7839,-377.5475,1971.8497,1300.8113,-102.3359,1872.7888,1301.3165,101.982346,1990.5482,1429.7723,371.5147,1865.3627,1447.8722,418.08533,2034.3313,1523.7014,1029.8202,1883.9515,1606.9419,855.367,2045.9797,1537.8075,1081.1466,1894.0496,1635.3297,888.9571,2016.6957,1606.64,877.66797,1844.3643,1671.1562,661.8069
oneplus7pro 6.mp4_230.jpg,1370.0747,725.679,-644.303,1383.8291,704.90125,-608.3858,1394.4474,705.0384,-609.09576,1402.8461,705.353,-609.00024,1359.6312,705.67487,-592.87036,1352.5703,706.4758,-593.49475,1347.0271,707.45795,-593.85,1418.6346,713.0378,-366.3387,1340.1047,715.96533,-290.40204,1392.105,743.67737,-546.09106,1362.0197,747.8857,-528.88226,1490.6968,849.4587,-269.47797,1282.1365,846.7229,-51.03139,1519.7607,996.9937,-381.27713,1251.0853,1013.6523,-61.285988,1461.137,1110.9376,-775.89935,1262.4233,1147.7229,-351.42847,1453.7944,1153.6218,-891.7502,1263.4489,1190.6471,-436.13492,1429.7836,1138.5137,-931.2629,1275.5198,1185.875,-492.73813,1426.3411,1124.7965,-797.77295,1278.6041,1171.3018,-384.44476,1437.1261,1182.2837,-65.64709,1312.9404,1182.4438,65.29222,1426.1487,1392.2328,-15.4369335,1278.4377,1396.1229,117.386024,1427.3131,1582.4731,436.44235,1249.4001,1619.8503,372.72473,1430.014,1598.2505,463.56763,1265.9307,1657.4515,383.74756,1395.602,1661.6814,159.61317,1201.8208,1687.6334,77.970024
oneplus7pro 6.mp4_231.jpg,1360.6602,724.1519,-692.6462,1374.138,705.3348,-653.26636,1385.9662,705.3932,-653.9771,1394.6515,705.9727,-653.7894,1344.065,708.16534,-640.26874,1338.5126,709.18304,-640.9489,1332.813,710.0945,-641.2703,1412.2478,715.6782,-391.65494,1328.2542,716.9831,-330.034,1383.076,744.86127,-586.53827,1346.4446,746.5093,-573.9588,1478.6262,844.60913,-286.2475,1273.299,839.3315,-77.5521,1513.2389,989.8104,-413.21533,1238.0214,994.31836,-98.17095,1436.6849,1092.6273,-811.15955,1238.8639,1136.5663,-421.26825,1425.3376,1140.7195,-925.14453,1242.7014,1181.6602,-512.0317,1402.7957,1126.5505,-962.569,1255.76,1175.0983,-569.77704,1400.8799,1112.3767,-831.3107,1257.551,1159.4604,-455.54236,1419.5204,1195.1158,-55.261837,1295.085,1191.1125,54.872185,1416.1492,1389.3716,-3.2348945,1274.3801,1397.5326,10.372303,1424.1389,1571.1733,520.8179,1230.7058,1629.2986,148.55876,1429.987,1584.8917,555.6605,1238.7389,1668.7739,146.69464,1396.2981,1652.9196,290.58392,1191.405,1681.6162,-177.11395
oneplus7pro 6.mp4_232.jpg,1348.2385,722.92377,-643.68713,1361.3282,701.49994,-604.0773,1372.6837,701.7126,-604.7987,1383.0771,702.0541,-604.6327,1337.1838,703.30225,-586.40466,1329.3955,704.4248,-587.0052,1323.7698,705.5329,-587.3,1401.2081,712.96497,-350.49298,1317.7959,715.0005,-265.9698,1370.3037,748.0031,-542.06775,1338.694,748.9954,-522.5812,1473.7206,852.5709,-253.26933,1258.4448,849.1476,-35.998863,1501.3876,995.04065,-425.43497,1223.1914,1014.2928,-70.23993,1432.5522,1096.3716,-901.0039,1231.0623,1149.672,-417.5276,1419.6959,1145.6552,-1034.495,1234.1537,1194.082,-519.054,1400.1777,1127.5024,-1072.7367,1249.1919,1190.1033,-577.87585,1395.9056,1110.9524,-924.2989,1251.3002,1173.0522,-453.74518,1418.665,1195.9152,-46.23486,1290.6542,1192.2029,45.888027,1422.8698,1396.0057,58.937397,1260.8156,1409.0756,37.194477,1427.1904,1573.7007,569.6213,1214.0225,1632.7543,237.02539,1427.3633,1592.8551,601.08844,1218.8113,1673.4891,240.52911,1402.4789,1655.7162,282.9669,1193.8594,1690.3013,-112.6675
oneplus7pro 6.mp4_233.jpg,1347.1151,720.8551,-702.58844,1361.3778,701.0179,-661.1126,1372.3735,701.40375,-661.88995,1382.2019,701.80853,-661.72186,1332.3641,703.5107,-645.43915,1323.309,705.12695,-646.0839,1318.1702,705.4495,-646.4096,1395.4246,712.10614,-395.6927,1313.8123,713.2,-320.72647,1369.2443,746.38464,-595.9933,1332.378,746.9982,-579.54443,1465.5962,852.8045,-301.7392,1252.5802,845.73474,-78.220375,1497.3372,1001.66437,-466.93,1213.6608,1013.54456,-126.61737,1427.2643,1099.039,-908.2334,1220.4406,1152.8214,-461.8536,1413.4152,1145.6614,-1036.1631,1224.7875,1195.3257,-558.81104,1391.487,1126.6489,-1073.4807,1240.0337,1189.9526,-615.58887,1389.0806,1113.347,-930.22205,1242.629,1173.3871,-497.03574,1402.3013,1203.9979,-54.60734,1278.0082,1205.6182,54.18841,1417.8606,1395.9685,1.0625697,1260.44,1408.9415,132.41362,1423.2664,1564.1296,539.1626,1221.2465,1634.5876,385.1396,1428.0914,1578.2806,574.49194,1232.949,1673.1411,394.31665,1401.9249,1653.8345,281.6617,1180.3589,1694.0992,70.851
oneplus7pro 6.mp4_300.jpg,1802.8755,338.72348,-999.0233,1799.7861,304.1699,-911.9359,1808.4438,304.6045,-913.2669,1815.6716,303.62466,-912.89545,1767.3062,303.12592,-1000.3504,1749.5045,302.39474,-1001.58167,1730.8027,303.56906,-1002.14197,1796.1571,321.2102,-429.67728,1688.9219,327.53595,-831.08325,1810.7213,380.44543,-802.77124,1773.2733,382.31818,-926.2215,1832.9644,538.61365,84.30603,1574.9169,549.2839,-841.27106,1975.5165,774.24146,378.1851,1499.0159,858.92346,-1111.2825,2165.8013,918.0267,179.80193,1463.606,1120.0314,-1459.3196,2221.4548,970.72797,175.66718,1443.9235,1201.0426,-1608.0988,2236.082,954.508,28.385674,1478.9243,1203.0645,-1661.4663,2213.1887,936.397,116.62522,1494.4225,1174.0952,-1490.637,1793.0168,1122.7903,325.1973,1686.3645,1136.7908,-325.76138,1700.5609,1444.9849,928.0369,1800.7681,1502.4338,-288.44946,1531.914,1715.3673,1494.4406,1896.2534,1888.5349,-2.9518888,1479.5715,1773.6729,1525.8281,1860.5745,1946.4358,7.573261,1687.1914,1824.2267,1279.86,2035.5519,1963.697,-386.8633
oneplus7pro 6.mp4_301.jpg,1774.8309,338.8541,-839.3043,1771.8033,305.2255,-744.5903,1777.1965,303.60742,-745.73676,1783.3616,301.6752,-745.5364,1741.3174,305.1207,-825.4136,1727.2948,304.40442,-826.5385,1707.1525,304.0754,-826.9522,1754.3065,314.80826,-253.63034,1655.4103,317.80862,-623.7721,1776.578,379.60806,-644.6006,1740.4431,376.95544,-758.16003,1795.1976,536.0846,208.79834,1528.6127,558.64044,-612.1195,1946.4695,781.7589,449.724,1466.0994,863.90967,-839.9005,2117.7646,939.71075,183.44423,1447.4543,1122.1211,-1239.3739,2170.821,986.3941,156.76166,1428.115,1195.9325,-1390.4722,2183.5515,979.9472,15.944599,1463.2826,1202.2451,-1460.6356,2158.856,963.93286,119.49909,1483.3815,1182.2192,-1278.7144,1777.0782,1082.5355,288.58588,1654.4757,1103.4023,-289.08853,1668.9158,1430.5972,738.36945,1762.2313,1460.5183,-511.7469,1474.5962,1714.9161,1333.2573,1832.9609,1877.9275,-286.2593,1414.6259,1755.4935,1368.1829,1788.2175,1933.4592,-282.49078,1612.4792,1834.953,1098.3892,1983.5967,1983.5914,-731.84955
oneplus7pro 6.mp4_302.jpg,1736.0819,328.1844,-900.6207,1735.8585,295.3204,-808.3205,1741.2799,294.522,-809.5043,1747.8334,293.84158,-809.2504,1704.9066,292.8371,-887.89905,1691.8475,291.71213,-889.07654,1673.03,290.45505,-889.5518,1716.6713,306.8166,-315.34122,1615.801,305.17715,-678.8656,1735.9409,370.6438,-704.21497,1701.1146,366.23233,-815.87775,1758.8115,541.1125,172.20569,1501.1599,541.455,-671.87134,1901.4471,788.14575,350.07697,1438.9814,849.7932,-882.357,2075.0952,950.15753,-21.430435,1434.1948,1126.1865,-1248.9323,2122.4893,1000.44257,-66.66825,1422.7792,1203.5487,-1401.0983,2134.2468,997.3741,-204.94073,1464.1354,1201.8687,-1464.7441,2111.2378,978.3827,-86.67064,1477.8236,1179.3462,-1283.524,1739.1177,1083.6675,298.2007,1617.3613,1096.6287,-298.72076,1665.1794,1436.6981,705.85376,1728.0284,1473.8224,-497.94205,1440.7457,1695.0627,1271.0107,1775.5547,1873.6613,-235.37189,1372.0968,1732.0283,1302.2233,1730.9144,1933.1683,-228.17764,1557.6044,1834.5298,1004.0675,1925.5552,1985.6163,-687.09283
oneplus7pro 6.mp4_303.jpg,1701.279,324.7396,-746.1202,1700.1278,282.20267,-664.0379,1708.7173,281.85184,-665.2217,1716.8582,282.33704,-665.0648,1672.2847,281.27023,-741.6978,1655.6757,280.5804,-742.8345,1641.1749,279.89084,-743.2972,1680.1127,295.06003,-228.25482,1580.6869,296.28223,-581.6889,1703.4161,368.13544,-571.4049,1671.1215,361.87497,-679.8952,1725.8418,540.56604,175.38759,1453.2615,540.93787,-572.54974,1855.6552,792.0505,373.65518,1402.1663,852.46606,-772.7368,2020.2047,968.80945,90.35839,1419.9911,1124.047,-1100.7827,2072.3696,1020.20734,55.873264,1417.6543,1207.3015,-1232.3644,2083.7617,1019.8361,-76.89614,1461.4353,1198.4248,-1293.621,2056.894,1007.99133,29.332867,1472.7037,1173.9265,-1133.6221,1715.2552,1088.6748,259.21597,1584.1884,1107.3497,-259.90408,1645.3431,1460.8441,567.9321,1679.8192,1494.7242,-332.29858,1415.8043,1665.2178,1021.3361,1705.312,1865.2733,-94.9979,1337.7524,1681.4706,1044.597,1658.6951,1927.5135,-88.80657,1476.4128,1822.9967,758.91956,1856.3792,1991.1422,-519.43353
